register_date,accept_date,cancel_date,active,activity_sector,uf,life_days,register_year,cancel_year
2017-10-10,2003-01-22,INEXISTENTE,1,COMÉRCIO (ATACADO E VAREJO),SP,395,2017,INEXISTENTE
2013-04-25,2012-06-10,2017-07-01,0,COMÉRCIO (ATACADO E VAREJO),SP,1526,2013,2017
1994-03-09,1993-11-15,INEXISTENTE,1,Emp. Adm. Part. - Comércio (Atacado e Varejo),SC,9001,1994,INEXISTENTE
1981-08-11,INEXISTENTE,1985-04-15,0,"Construção Civil, Mat. Constr. e Decoração",SP,1344,1981,1985
1987-07-20,1952-05-02,2001-05-31,0,OUTRAS ATIVIDADES INDUSTRIAIS,SP,5061,1987,2001
1997-04-29,1974-08-28,INEXISTENTE,1,"Saneamento, Serv. Água e Gás",SP,7856,1997,INEXISTENTE
1987-01-30,INEXISTENTE,1988-04-05,0,METALURGIA E SIDERURGIA,SP,430,1987,1988
1997-04-18,INEXISTENTE,1998-06-29,0,"Construção Civil, Mat. Constr. e Decoração",SP,436,1997,1998
1987-01-12,INEXISTENTE,1996-01-05,0,OUTRAS ATIVIDADES INDUSTRIAIS,SP,3278,1987,1996
1983-11-07,INEXISTENTE,2000-01-18,0,ARRENDAMENTO MERCANTIL,SP,5916,1983,2000
1995-01-10,1995-01-10,2011-04-08,0,ALIMENTOS,RJ,5928,1995,2011
2003-07-15,2003-04-03,2003-11-13,0,EMP. ADM. PARTICIPAÇÕES,SP,118,2003,2003
1996-12-26,1993-06-17,2010-01-04,0,TELECOMUNICAÇÕES,SP,4758,1996,2010
2011-07-22,1998-05-04,INEXISTENTE,1,GRÁFICAS E EDITORAS,SP,2663,2011,INEXISTENTE
1997-01-17,INEXISTENTE,1998-11-24,0,COMÉRCIO (ATACADO E VAREJO),RS,672,1997,1998
2011-02-01,2003-07-17,INEXISTENTE,1,Emp. Adm. Part. - Comércio (Atacado e Varejo),SP,2834,2011,INEXISTENTE
1998-12-02,1998-06-01,2000-02-03,0,EMP. ADM. PARTICIPAÇÕES,SP,431,1998,2000
1980-08-19,1954-01-01,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",RJ,13951,1980,INEXISTENTE
1977-07-20,INEXISTENTE,1991-06-07,0,"Máquinas, Equipamentos, Veículos e Peças",SP,5067,1977,1991
1977-07-20,INEXISTENTE,1988-09-08,0,"Máquinas, Equipamentos, Veículos e Peças",SP,4063,1977,1988
1982-08-24,INEXISTENTE,1987-06-18,0,COMÉRCIO (ATACADO E VAREJO),RJ,1759,1982,1987
1969-12-16,1964-04-24,2004-03-11,0,EMP. ADM. PARTICIPAÇÕES,SP,12500,1969,2004
1969-09-18,1914-03-14,2015-12-01,0,BEBIDAS E FUMO,RJ,16863,1969,2015
2014-03-26,2014-01-02,2015-07-07,0,SECURITIZAÇÃO DE RECEBÍVEIS,RJ,466,2014,2015
1977-09-27,INEXISTENTE,2005-03-22,0,TEXTIL E VESTUÁRIO,RN,10035,1977,2005
1982-08-02,INEXISTENTE,1985-05-21,0,"Máquinas, Equipamentos, Veículos e Peças",RJ,1024,1982,1985
1997-10-07,1996-01-01,2003-11-12,0,"Máquinas, Equipamentos, Veículos e Peças",SP,2225,1997,2003
1977-07-20,INEXISTENTE,1985-06-18,0,"Máquinas, Equipamentos, Veículos e Peças",RJ,2888,1977,1985
1968-10-24,1934-01-01,INEXISTENTE,1,"Máquinas, Equipamentos, Veículos e Peças",SP,18266,1968,INEXISTENTE
2007-07-25,2005-11-24,INEXISTENTE,1,Emp. Adm. Part. - Têxtil e Vestuário,MG,4120,2007,INEXISTENTE
1977-07-20,INEXISTENTE,2010-01-04,0,"Máquinas, Equipamentos, Veículos e Peças",SP,11849,1977,2010
1996-09-10,1996-06-24,2006-03-14,0,"Construção Civil, Mat. Constr. e Decoração",PR,3474,1996,2006
1982-07-13,INEXISTENTE,1991-04-12,0,"Máquinas, Equipamentos, Veículos e Peças",RJ,3194,1982,1991
2017-09-18,1960-12-09,INEXISTENTE,1,"Máquinas, Equipamentos, Veículos e Peças",RS,417,2017,INEXISTENTE
2011-09-19,1995-05-19,INEXISTENTE,1,ENERGIA ELÉTRICA,SC,2606,2011,INEXISTENTE
2010-12-16,2010-09-13,2012-10-29,0,Emp. Adm. Part. - Petróleo e Gás,SP,683,2010,2012
1987-04-15,INEXISTENTE,2005-08-02,0,Farmacêutico e Higiene,PR,6677,1987,2005
1998-09-25,1997-11-05,2015-03-04,0,Emp. Adm. Part. - Energia Elétrica,RJ,6004,1998,2015
2005-03-29,1999-10-27,2006-12-13,0,COMÉRCIO (ATACADO E VAREJO),SP,619,2005,2006
1997-11-10,1997-07-22,INEXISTENTE,1,Emp. Adm. Part. - Sem Setor Principal,RJ,7665,1997,INEXISTENTE
1971-04-07,INEXISTENTE,2005-12-20,0,COMÉRCIO (ATACADO E VAREJO),SP,12663,1971,2005
2016-07-19,2011-04-19,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",SP,841,2016,INEXISTENTE
1997-09-03,1997-06-05,INEXISTENTE,1,Emp. Adm. Part. - Telecomunicações,RJ,7732,1997,INEXISTENTE
1977-07-20,1929-08-01,2004-11-29,0,SEGURADORAS E CORRETORAS,RJ,9984,1977,2004
1977-07-20,1895-12-05,2008-05-12,0,SEGURADORAS E CORRETORAS,RJ,11247,1977,2008
2007-10-03,1978-03-13,INEXISTENTE,1,Emp. Adm. Part. - Seguradoras e Corretoras,RJ,4052,2007,INEXISTENTE
1977-07-20,INEXISTENTE,1998-05-06,0,SEGURADORAS E CORRETORAS,RJ,7591,1977,1998
1977-07-20,INEXISTENTE,2000-05-19,0,EMP. ADM. PARTICIPAÇÕES,RS,8334,1977,2000
1971-07-22,INEXISTENTE,1986-01-10,0,CRÉDITO IMOBILIÁRIO,RS,5283,1971,1986
2014-02-26,2009-09-14,2016-08-10,0,SECURITIZAÇÃO DE RECEBÍVEIS,PR,894,2014,2016
1997-02-26,INEXISTENTE,1999-12-13,0,EMP. ADM. PARTICIPAÇÕES,RJ,1017,1997,1999
1995-08-16,INEXISTENTE,2002-09-19,0,EMP. ADM. PARTICIPAÇÕES,SP,2588,1995,2002
1974-10-17,INEXISTENTE,1993-04-19,0,Petroquímicos e Borracha,BA,6757,1974,1993
1977-07-20,INEXISTENTE,1990-06-28,0,ALIMENTOS,SP,4723,1977,1990
1972-11-22,INEXISTENTE,2010-01-04,0,Petroquímicos e Borracha,SP,13552,1972,2010
1977-07-20,INEXISTENTE,1994-11-18,0,COMÉRCIO (ATACADO E VAREJO),RS,6323,1977,1994
2001-02-20,1998-07-15,2001-06-11,0,Serviços Transporte e Logística,RJ,111,2001,2001
1981-11-30,INEXISTENTE,1985-09-17,0,EMP. ADM. PARTICIPAÇÕES,RJ,1387,1981,1985
1982-03-11,1954-02-26,INEXISTENTE,1,Emp. Adm. Part. - Papel e Celulose,SP,13379,1982,INEXISTENTE
1992-04-15,1987-12-08,INEXISTENTE,1,PAPEL E CELULOSE,BA,9695,1992,INEXISTENTE
1986-09-10,INEXISTENTE,1997-12-17,0,METALURGIA E SIDERURGIA,RJ,4112,1986,1997
1971-10-05,INEXISTENTE,2006-03-21,0,TEXTIL E VESTUÁRIO,RN,12581,1971,2006
2008-02-11,1998-11-18,2009-01-15,0,BRINQUEDOS E LAZER,SP,339,2008,2009
2011-04-11,1998-11-18,INEXISTENTE,1,BRINQUEDOS E LAZER,SP,2764,2011,INEXISTENTE
2007-02-07,2000-01-28,2016-03-11,0,HOSPEDAGEM E TURISMO,BA,3319,2007,2016
1997-08-08,1997-05-12,2012-07-18,0,Serviços Transporte e Logística,SP,5455,1997,2012
1985-03-11,INEXISTENTE,2000-11-30,0,Serviços Transporte e Logística,SP,5734,1985,2000
2009-05-21,2002-06-19,INEXISTENTE,1,Emp. Adm. Part. - Intermediação Financeira,SP,3454,2009,INEXISTENTE
2006-12-15,2006-08-29,2018-03-19,0,SECURITIZAÇÃO DE RECEBÍVEIS,SP,4114,2006,2018
1998-08-18,1998-05-22,2006-05-16,0,Emp. Adm. Part. - Telecomunicações,DF,2828,1998,2006
2016-10-27,2010-10-27,INEXISTENTE,1,Serviços Transporte e Logística,PR,743,2016,INEXISTENTE
1993-06-21,1987-09-28,INEXISTENTE,1,"Máquinas, Equipamentos, Veículos e Peças",AM,9264,1993,INEXISTENTE
1971-11-11,INEXISTENTE,1991-10-01,0,TEXTIL E VESTUÁRIO,PE,7260,1971,1991
1971-04-28,INEXISTENTE,INEXISTENTE,1,TEXTIL E VESTUÁRIO,RN,17347,1971,INEXISTENTE
1968-10-29,INEXISTENTE,1986-11-13,0,TEXTIL E VESTUÁRIO,SC,6584,1968,1986
1977-07-20,1956-01-01,2005-04-18,0,COMÉRCIO (ATACADO E VAREJO),RJ,10128,1977,2005
2011-06-28,2007-11-21,INEXISTENTE,1,COMÉRCIO (ATACADO E VAREJO),RJ,2687,2011,INEXISTENTE
2007-01-09,2006-05-22,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",SP,4316,2007,INEXISTENTE
2013-02-25,2010-06-10,2016-01-07,0,Emp. Adm. Part. - Sem Setor Principal,PR,1047,2013,2016
1982-07-08,INEXISTENTE,1987-05-14,0,"Construção Civil, Mat. Constr. e Decoração",SP,1771,1982,1987
1977-07-20,1957-01-01,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",RJ,15075,1977,INEXISTENTE
1986-12-12,INEXISTENTE,1992-11-12,0,EMP. ADM. PARTICIPAÇÕES,SP,2160,1986,1992
1994-12-28,INEXISTENTE,2001-04-06,0,EMP. ADM. PARTICIPAÇÕES,RJ,2293,1994,2001
2007-06-28,1998-01-05,INEXISTENTE,1,Serviços Transporte e Logística,SP,4147,2007,INEXISTENTE
1969-12-04,1935-04-06,INEXISTENTE,1,TEXTIL E VESTUÁRIO,SC,17861,1969,INEXISTENTE
1977-07-20,1939-01-01,INEXISTENTE,1,Emp. Adm. Part. - Metalurgia e Siderurgia,SP,15075,1977,INEXISTENTE
1998-05-06,1998-01-05,2000-11-17,0,TELECOMUNICAÇÕES,RR,921,1998,2000
1998-05-06,1998-01-05,2000-11-17,0,TELECOMUNICAÇÕES,AM,921,1998,2000
1998-05-06,1998-01-05,2004-01-30,0,TELECOMUNICAÇÕES,AL,2094,1998,2004
1998-08-19,1998-05-22,2006-02-22,0,Emp. Adm. Part. - Telecomunicações,SP,2743,1998,2006
1998-08-19,1998-05-22,2004-08-19,0,EMP. ADM. PARTICIPAÇÕES,PE,2190,1998,2004
1998-08-18,1998-05-22,2013-01-07,0,TELECOMUNICAÇÕES,RJ,5254,1998,2013
1998-08-19,1998-05-22,2012-02-27,0,TELECOMUNICAÇÕES,RJ,4938,1998,2012
1998-08-19,1998-05-22,2006-02-22,0,Emp. Adm. Part. - Telecomunicações,RJ,2743,1998,2006
1998-05-06,1998-01-05,2000-05-19,0,TELECOMUNICAÇÕES,AC,743,1998,2000
1998-05-06,1998-01-05,2000-11-17,0,TELECOMUNICAÇÕES,AP,921,1998,2000
1998-05-06,1997-12-29,2001-04-27,0,TELECOMUNICAÇÕES,BA,1086,1998,2001
1998-05-06,1998-01-05,2002-04-26,0,TELECOMUNICAÇÕES,DF,1450,1998,2002
1981-01-21,1972-11-09,INEXISTENTE,1,TELECOMUNICAÇÕES,DF,13794,1981,INEXISTENTE
1998-05-06,1998-01-05,2004-01-30,0,TELECOMUNICAÇÕES,CE,2094,1998,2004
1976-12-14,INEXISTENTE,2000-02-28,0,TELECOMUNICAÇÕES,DF,8474,1976,2000
1975-07-29,INEXISTENTE,2000-04-07,0,TELECOMUNICAÇÕES,SP,9013,1975,2000
1998-10-05,1974-01-01,2000-02-28,0,TELECOMUNICAÇÕES,SC,513,1998,2000
1969-05-28,INEXISTENTE,2001-08-02,0,TELECOMUNICAÇÕES,ES,11744,1969,2001
1959-07-17,1959-06-17,2001-08-02,0,TELECOMUNICAÇÕES,BA,15345,1959,2001
1969-05-26,INEXISTENTE,2001-08-02,0,TELECOMUNICAÇÕES,MG,11746,1969,2001
1998-08-19,1998-05-22,INEXISTENTE,1,TELECOMUNICAÇÕES,SP,7381,1998,INEXISTENTE
2001-05-08,2001-01-30,2006-04-28,0,TELECOMUNICAÇÕES,SP,1815,2001,2006
1998-05-06,1998-01-05,2001-12-17,0,TELECOMUNICAÇÕES,GO,1316,1998,2001
1982-12-17,INEXISTENTE,1994-11-11,0,EMP. ADM. PARTICIPAÇÕES,SP,4344,1982,1994
1979-12-12,1966-09-26,2012-05-11,0,TELECOMUNICAÇÕES,RJ,11834,1979,2012
2000-07-11,1999-07-28,2015-09-01,0,Emp. Adm. Part. - Telecomunicações,RJ,5525,2000,2015
1998-05-06,1998-01-05,2000-05-19,0,TELECOMUNICAÇÕES,AC,743,1998,2000
1998-08-19,1998-05-22,2009-10-16,0,TELECOMUNICAÇÕES,MG,4072,1998,2009
1998-05-06,1998-01-05,2009-10-16,0,TELECOMUNICAÇÕES,MG,4175,1998,2009
1998-10-05,1998-10-05,2000-05-19,0,TELECOMUNICAÇÕES,MS,594,1998,2000
1998-05-06,1998-01-05,2000-11-13,0,TELECOMUNICAÇÕES,PA,917,1998,2000
1998-05-06,1998-01-05,2004-01-30,0,TELECOMUNICAÇÕES,PI,2094,1998,2004
1998-05-06,1998-01-05,2001-04-18,0,TELECOMUNICAÇÕES,SE,1077,1998,2001
1998-05-06,1998-01-05,2001-03-20,0,TELECOMUNICAÇÕES,RJ,1049,1998,2001
1998-05-06,1998-01-05,2004-01-30,0,TELECOMUNICAÇÕES,RN,2094,1998,2004
1998-05-06,1998-01-05,2000-10-31,0,TELECOMUNICAÇÕES,RO,905,1998,2000
1998-10-05,1998-01-05,2003-07-31,0,TELECOMUNICAÇÕES,SC,1761,1998,2003
1998-05-06,1998-01-05,2000-02-28,0,TELECOMUNICAÇÕES,SP,662,1998,2000
1998-05-06,1998-01-05,2001-03-20,0,TELECOMUNICAÇÕES,ES,1049,1998,2001
1997-03-06,INEXISTENTE,2006-06-30,0,TELECOMUNICAÇÕES,RS,3399,1997,2006
1996-09-20,1996-06-27,2005-06-01,0,BANCOS,RJ,3176,1996,2005
1998-06-18,1998-03-09,2018-06-11,0,Emp. Adm. Part. - Telecomunicações,SP,7293,1998,2018
1998-05-06,1998-01-05,2004-01-30,0,TELECOMUNICAÇÕES,PB,2094,1998,2004
1998-07-14,1998-06-01,2008-04-29,0,Emp. Adm. Part. - Telecomunicações,RJ,3575,1998,2008
2006-01-04,2004-05-26,2016-05-10,0,Emp. Adm. Part. - Serviços médicos,SP,3776,2006,2016
1989-10-20,INEXISTENTE,1994-12-02,0,SERVICOS DIVERSOS,SP,1867,1989,1994
2010-08-11,2010-02-02,2016-09-28,0,ALIMENTOS,SP,2237,2010,2016
2013-12-10,2008-10-23,INEXISTENTE,1,ENERGIA ELÉTRICA,PE,1795,2013,INEXISTENTE
1996-02-27,1996-05-23,INEXISTENTE,1,Serviços Transporte e Logística,PR,8283,1996,INEXISTENTE
2000-01-17,1998-06-23,INEXISTENTE,1,Serviços Transporte e Logística,RJ,6863,2000,INEXISTENTE
1981-12-23,INEXISTENTE,1997-12-11,0,Serviços Transporte e Logística,SP,5828,1981,1997
1977-07-20,INEXISTENTE,1998-10-07,0,OUTRAS ATIVIDADES INDUSTRIAIS,RS,7742,1977,1998
2005-10-31,2000-04-20,INEXISTENTE,1,ENERGIA ELÉTRICA,RJ,4754,2005,INEXISTENTE
2006-11-09,2003-07-18,INEXISTENTE,1,"AGRICULTURA (AÇUCAR, ALCOOL E CANA)",SP,4381,2006,INEXISTENTE
1997-12-08,1996-03-25,2006-05-31,0,Serviços Transporte e Logística,SC,3098,1997,2006
2004-03-17,2003-10-22,2017-03-07,0,SECURITIZAÇÃO DE RECEBÍVEIS,RJ,4735,2004,2017
1980-01-02,INEXISTENTE,2005-08-09,0,TEXTIL E VESTUÁRIO,MA,9342,1980,2005
1996-11-08,INEXISTENTE,2002-12-17,0,EMP. ADM. PARTICIPAÇÕES,RJ,2229,1996,2002
1985-06-11,INEXISTENTE,1991-11-21,0,TEXTIL E VESTUÁRIO,SP,2350,1985,1991
1969-08-11,1925-04-24,INEXISTENTE,1,TEXTIL E VESTUÁRIO,SC,17974,1969,INEXISTENTE
1998-06-26,1998-06-26,2004-12-23,0,EMP. ADM. PARTICIPAÇÕES,SP,2367,1998,2004
2007-01-19,2006-06-16,2013-03-14,0,SECURITIZAÇÃO DE RECEBÍVEIS,SP,2245,2007,2013
1996-12-09,INEXISTENTE,2003-05-30,0,EMP. ADM. PARTICIPAÇÕES,SC,2366,1996,2003
1998-05-06,1998-01-05,2005-12-06,0,TELECOMUNICAÇÕES,PE,2765,1998,2005
1998-08-19,1998-05-22,INEXISTENTE,1,Emp. Adm. Part. - Telecomunicações,RJ,7381,1998,INEXISTENTE
1998-05-06,1998-01-05,2005-12-06,0,TELECOMUNICAÇÕES,PR,2765,1998,2005
1979-12-12,INEXISTENTE,1989-09-22,0,METALURGIA E SIDERURGIA,RS,3570,1979,1989
2009-09-24,1998-01-01,2011-01-11,0,COMUNICAÇÃO E INFORMÁTICA,SP,477,2009,2011
2008-05-19,2007-01-19,2008-12-29,0,COMUNICAÇÃO E INFORMÁTICA,SP,220,2008,2008
1977-07-20,INEXISTENTE,2000-09-28,0,ALIMENTOS,TO,8463,1977,2000
1984-08-28,INEXISTENTE,1992-09-08,0,ARRENDAMENTO MERCANTIL,SP,2930,1984,1992
1995-10-03,INEXISTENTE,2000-05-16,0,EMP. ADM. PARTICIPAÇÕES,RJ,1688,1995,2000
1996-12-05,1996-11-08,2007-02-28,0,Emp. Adm. Part. - Brinquedos e Lazer,RJ,3738,1996,2007
2006-03-07,1983-01-01,INEXISTENTE,1,COMUNICAÇÃO E INFORMÁTICA,SP,4623,2006,INEXISTENTE
2002-12-05,1999-01-11,INEXISTENTE,1,Serviços Transporte e Logística,SP,5815,2002,INEXISTENTE
1969-11-04,1961-01-01,2009-12-30,0,"Máquinas, Equipamentos, Veículos e Peças",RS,14656,1969,2009
1999-12-22,1999-09-23,2004-04-13,0,"Construção Civil, Mat. Constr. e Decoração",SP,1576,1999,2004
1977-07-20,INEXISTENTE,1998-07-22,0,Serviços Transporte e Logística,SP,7667,1977,1998
1977-07-20,1955-01-05,2010-01-04,0,Serviços Transporte e Logística,DF,11849,1977,2010
2010-11-05,2007-07-20,INEXISTENTE,1,Serviços Transporte e Logística,SP,2925,2010,INEXISTENTE
2006-09-06,2006-01-23,INEXISTENTE,1,Emp. Adm. Part. - Energia Elétrica,RJ,4444,2006,INEXISTENTE
2007-01-11,1998-01-01,INEXISTENTE,1,Serviços Transporte e Logística,CE,4314,2007,INEXISTENTE
1996-12-05,INEXISTENTE,1999-12-13,0,EMP. ADM. PARTICIPAÇÕES,RJ,1103,1996,1999
2017-02-09,2016-10-27,INEXISTENTE,1,SECURITIZAÇÃO DE RECEBÍVEIS,SP,636,2017,INEXISTENTE
1980-12-15,1930-07-16,INEXISTENTE,1,Emp. Adm. Part. - Sem Setor Principal,RS,13835,1980,INEXISTENTE
2013-02-25,1988-04-29,INEXISTENTE,1,Serviços Transporte e Logística,SP,2080,2013,INEXISTENTE
1979-10-10,1973-11-23,2004-01-15,0,Petroquímicos e Borracha,BA,8860,1979,2004
1988-11-29,INEXISTENTE,2001-06-26,0,EMP. ADM. PARTICIPAÇÕES,RJ,4592,1988,2001
2016-10-04,2016-03-23,2017-11-30,0,SECURITIZAÇÃO DE RECEBÍVEIS,RN,421,2016,2017
2007-10-10,2007-04-01,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",SP,4045,2007,INEXISTENTE
2016-10-04,2016-03-21,2017-12-21,0,SECURITIZAÇÃO DE RECEBÍVEIS,RN,442,2016,2017
1999-07-23,1999-01-04,2003-10-31,0,EMP. ADM. PARTICIPAÇÕES,BA,1558,1999,2003
1980-10-07,INEXISTENTE,2005-12-20,0,Petroquímicos e Borracha,SP,9198,1980,2005
1977-07-20,INEXISTENTE,1998-11-20,0,PAPEL E CELULOSE,PR,7785,1977,1998
1986-07-21,INEXISTENTE,1999-12-13,0,EMP. ADM. PARTICIPAÇÕES,PR,4887,1986,1999
1969-09-16,1957-07-22,2011-03-30,0,Petroquímicos e Borracha,SP,15164,1969,2011
1986-08-07,1971-09-09,2010-01-04,0,TEXTIL E VESTUÁRIO,SP,8547,1986,2010
2011-03-02,2010-01-22,INEXISTENTE,1,SECURITIZAÇÃO DE RECEBÍVEIS,SP,2803,2011,INEXISTENTE
1994-12-06,INEXISTENTE,1998-12-18,0,EMP. ADM. PARTICIPAÇÕES,RJ,1472,1994,1998
1996-05-06,INEXISTENTE,1997-10-30,0,EMP. ADM. PARTICIPAÇÕES,RJ,539,1996,1997
1991-07-15,INEXISTENTE,1993-03-11,0,EMP. ADM. PARTICIPAÇÕES,SC,606,1991,1993
1966-07-01,1938-02-01,INEXISTENTE,1,METALURGIA E SIDERURGIA,SC,19109,1966,INEXISTENTE
1989-05-31,INEXISTENTE,1995-09-12,0,EMP. ADM. PARTICIPAÇÕES,SP,2291,1989,1995
2000-12-05,2000-03-01,2005-06-27,0,EMP. ADM. PARTICIPAÇÕES,RJ,1667,2000,2005
2003-10-09,2002-09-24,2011-07-15,0,SECURITIZAÇÃO DE RECEBÍVEIS,RS,2836,2003,2011
1993-12-10,INEXISTENTE,1995-11-09,0,Petroquímicos e Borracha,SP,699,1993,1995
1999-09-27,1953-12-11,INEXISTENTE,1,Emp. Adm. Part. - Comércio (Atacado e Varejo),SP,6978,1999,INEXISTENTE
1983-05-06,INEXISTENTE,1995-07-31,0,EMP. ADM. PARTICIPAÇÕES,SP,4465,1983,1995
2006-05-23,2005-04-26,2014-05-16,0,SECURITIZAÇÃO DE RECEBÍVEIS,SP,2913,2006,2014
1977-07-20,INEXISTENTE,1989-12-01,0,BANCOS,SP,4511,1977,1989
1995-01-24,1994-01-01,2009-04-13,0,Emp. Adm. Part. - Intermediação Financeira,SP,5189,1995,2009
1981-06-03,1970-01-01,2001-06-29,0,ARRENDAMENTO MERCANTIL,SP,7326,1981,2001
1981-07-23,INEXISTENTE,1989-12-14,0,ARRENDAMENTO MERCANTIL,SP,3061,1981,1989
1991-12-26,1974-10-01,2005-11-30,0,ARRENDAMENTO MERCANTIL,SP,5084,1991,2005
1983-05-23,INEXISTENTE,1987-10-08,0,"Máquinas, Equipamentos, Veículos e Peças",SP,1595,1983,1987
1977-07-20,1924-01-01,2009-04-13,0,BANCOS,SP,11583,1977,2009
1977-07-20,1944-10-02,2002-11-28,0,BANCOS,SP,9253,1977,2002
2012-04-25,1985-09-02,INEXISTENTE,1,"Construção Civil, Mat. Constr. e Decoração",RS,2385,2012,INEXISTENTE
2008-07-29,1985-02-27,INEXISTENTE,1,COMÉRCIO (ATACADO E VAREJO),SP,3751,2008,INEXISTENTE
1971-12-08,1969-05-28,INEXISTENTE,1,Petroquímicos e Borracha,SP,17127,1971,INEXISTENTE
1982-09-22,1973-06-05,2013-08-14,0,TEXTIL E VESTUÁRIO,CE,11277,1982,2013
2004-09-02,2003-10-22,2013-12-27,0,SECURITIZAÇÃO DE RECEBÍVEIS,RJ,3400,2004,2013
2005-12-14,1996-04-01,2012-01-18,0,TELECOMUNICAÇÕES,SP,2229,2005,2012
1999-10-15,1999-08-05,2003-09-15,0,EMP. ADM. PARTICIPAÇÕES,SP,1430,1999,2003
1997-11-19,1997-09-08,INEXISTENTE,1,Emp. Adm. Part. - Energia Elétrica,RJ,7656,1997,INEXISTENTE
1979-09-13,INEXISTENTE,1986-02-24,0,"AGRICULTURA (AÇUCAR, ALCOOL E CANA)",SP,2356,1979,1986
1981-11-26,INEXISTENTE,1985-01-17,0,ALIMENTOS,SP,1151,1981,1985
1986-02-26,INEXISTENTE,1993-09-22,0,"AGRICULTURA (AÇUCAR, ALCOOL E CANA)",SP,2761,1986,1993
1982-01-19,1980-08-09,2007-03-14,0,"AGRICULTURA (AÇUCAR, ALCOOL E CANA)",SP,9180,1982,2007
1943-11-19,INEXISTENTE,2005-12-20,0,METALURGIA E SIDERURGIA,SP,22661,1943,2005
1970-07-21,INEXISTENTE,1996-01-30,0,METALURGIA E SIDERURGIA,RS,9319,1970,1996
2018-06-06,2016-09-13,INEXISTENTE,1,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",SP,154,2018,INEXISTENTE
1991-09-23,INEXISTENTE,1999-04-06,0,METALURGIA E SIDERURGIA,MG,2753,1991,1999
1994-04-11,1956-04-25,INEXISTENTE,1,METALURGIA E SIDERURGIA,MG,8969,1994,INEXISTENTE
2013-03-06,2010-06-09,2017-11-28,0,Emp. Adm. Part. - Sem Setor Principal,RJ,1722,2013,2017
1985-07-25,INEXISTENTE,1997-11-13,0,TEXTIL E VESTUÁRIO,RS,4488,1985,1997
1992-08-11,1977-02-14,2011-12-23,0,Petroquímicos e Borracha,MG,7067,1992,2011
1970-01-02,1942-06-01,INEXISTENTE,1,EXTRAÇÃO MINERAL,RJ,17828,1970,INEXISTENTE
1997-04-23,1997-04-14,2015-12-23,0,Emp. Adm. Part. - Sem Setor Principal,RJ,6810,1997,2015
2006-04-12,1957-01-01,INEXISTENTE,1,GRÁFICAS E EDITORAS,RJ,4588,2006,INEXISTENTE
1952-02-15,INEXISTENTE,2000-10-03,0,METALURGIA E SIDERURGIA,MG,17748,1952,2000
1973-06-29,INEXISTENTE,1989-10-12,0,"Máquinas, Equipamentos, Veículos e Peças",SP,5943,1973,1989
1994-04-19,INEXISTENTE,1994-09-02,0,SEGURADORAS E CORRETORAS,SP,133,1994,1994
2000-07-20,2000-01-28,2011-01-04,0,Emp. Adm. Part. - Serviços Transporte e Logística,RS,3819,2000,2011
2000-07-20,2000-01-28,2011-01-04,0,Emp. Adm. Part. - Serviços Transporte e Logística,RS,3819,2000,2011
1998-04-29,1998-03-04,2002-09-18,0,EMP. ADM. PARTICIPAÇÕES,RJ,1599,1998,2002
1994-08-30,1994-06-08,2011-11-07,0,Emp. Adm. Part. - Energia Elétrica,SP,6272,1994,2011
1998-06-02,1997-04-01,2002-03-06,0,SERVICOS EM GERAL,SP,1374,1998,2002
2017-12-12,2016-02-23,INEXISTENTE,1,Emp. Adm. Part. - Hospedagem e Turismo,CE,333,2017,INEXISTENTE
1977-07-20,INEXISTENTE,2005-03-22,0,CRÉDITO IMOBILIÁRIO,RJ,10102,1977,2005
1997-01-14,1996-01-01,2009-11-09,0,Emp. Adm. Part. - Comércio (Atacado e Varejo),SP,4675,1997,2009
2016-08-25,2016-05-24,INEXISTENTE,1,SECURITIZAÇÃO DE RECEBÍVEIS,SP,805,2016,INEXISTENTE
1981-11-24,1946-07-12,INEXISTENTE,1,COMÉRCIO (ATACADO E VAREJO),SP,13491,1981,INEXISTENTE
2012-08-24,2009-02-18,INEXISTENTE,1,Serviços Transporte e Logística,BA,2266,2012,INEXISTENTE
1982-09-28,1933-11-04,2010-01-04,0,Serviços Transporte e Logística,SP,9956,1982,2010
2009-11-27,1998-02-09,2018-06-12,0,Serviços Transporte e Logística,SP,3120,2009,2018
2011-07-21,2007-12-18,INEXISTENTE,1,Serviços Transporte e Logística,SP,2664,2011,INEXISTENTE
1977-07-20,INEXISTENTE,1986-10-29,0,TEXTIL E VESTUÁRIO,SP,3384,1977,1986
1986-04-15,INEXISTENTE,1986-04-15,0,TEXTIL E VESTUÁRIO,SP,0,1986,1986
2001-03-14,1998-12-31,2013-05-06,0,Emp. Adm. Part. - Metalurgia e Siderurgia,SP,4432,2001,2013
1971-12-27,1968-12-26,2013-12-12,0,TEXTIL E VESTUÁRIO,CE,15315,1971,2013
2012-04-02,2011-01-03,2016-08-12,0,Emp. Adm. Part. - Alimentos,SP,1590,2012,2016
